|Address|price|other|agent|beds|baths|sqft|zip code|Report|typ|lat|lon|locality|Date|price1
281|625 Fitzsimmons Rd Milan, NY 12571|$199,900|||2bd|1ba|1,672 sqft (on 4 acres)|12571|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.020157|-73.774307|Milan|20211001|199900.0
285|573 N Quaker Ln Hyde Park, NY 12538|$299,000|||4bd|2ba|2,200 sqft (on 4 acres)|12538|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.815853|-73.870262|Hyde Park|20211001|299000.0
286|4931 Route 9g Germantown, NY 12526|$440,000|||5bd|3ba|2,448 sqft (on 3 acres)|12526|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.16769|-73.863373|Germantown|20211001|440000.0
287|339 Stone Mill Rd Hudson, NY 12534|$315,000|||4bd|2ba|2,338 sqft (on 2 acres)|12534|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.204113|-73.755325|Hudson|20211001|315000.0
290|33 Bingham Mills Rd Germantown, NY 12526|$380,000|||3bd|2ba|1,700 sqft (on 2 acres)|12526|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.109341|-73.820663|Germantown|20211001|380000.0
293|99 Burger Rd Rhinebeck, NY 12572|$475,000|||3bd|3ba|2,496 sqft (on 3 acres)|12572|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.916203|-73.88903|Rhinebeck|20211001|475000.0
294|379 Route 199 Red Hook, NY 12571|$429,000|||4bd|4ba|2,838 sqft (on 3 acres)|12571|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.993607|-73.83934|Red Hook|20211001|429000.0
295|225 Devon Farms Rd Stormville, NY 12582|$515,000|||3bd|3ba|3,578 sqft (on 2 acres)|12582|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.556259|-73.725342|Stormville|20211001|515000.0
298|95 Spruce Ln Clinton Corners, NY 12514|$430,000|||4bd|3ba|2,166 sqft (on 5 acres)|12514|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.879669|-73.771729|Clinton Corners|20211001|430000.0
303|179 Fraleigh Ln Red Hook, NY 12571|$525,000|||3bd|2ba|1,968 sqft (on 4 acres)|12571|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.000839|-73.844246|Red Hook|20211001|525000.0
304|318 Drake Rd Pleasant Valley, NY 12569|$320,000|||2bd|1ba|1,076 sqft (on 5.75 acres)|12569|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.731934|-73.78083|Pleasant Valley|20211001|320000.0
320|2706 County Route 8 Elizaville, NY 12523|$429,900|||4bd|2ba|2,438 sqft (on 2 acres)|12523|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.076256|-73.725945|Elizaville|20211001|429900.0
321|1610 County Route 8 Germantown, NY 12526|$525,000|||3bd|3ba|1,160 sqft (on 41.50 acres)|12526|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.104805|-73.810844|Germantown|20211001|525000.0
322|201 Oscawana Lake Rd Putnam Valley, NY 10579|$424,900|||3bd|3ba|2,896 sqft (on 2 acres)|10579|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.35828|-73.871002|Putnam Valley|20211001|424900.0
323|625 Fitzsimmons Rd Milan, NY 12571|$199,900|||2bd|1ba|1,672 sqft (on 4 acres)|12571|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.020157|-73.774307|Milan|20211001|199900.0
327|573 N Quaker Ln Hyde Park, NY 12538|$299,000|||4bd|2ba|2,200 sqft (on 4 acres)|12538|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.815853|-73.870262|Hyde Park|20211001|299000.0
328|4931 Route 9g Germantown, NY 12526|$440,000|||5bd|3ba|2,448 sqft (on 3 acres)|12526|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.16769|-73.863373|Germantown|20211001|440000.0
329|339 Stone Mill Rd Hudson, NY 12534|$315,000|||4bd|2ba|2,338 sqft (on 2 acres)|12534|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.204113|-73.755325|Hudson|20211001|315000.0
332|33 Bingham Mills Rd Germantown, NY 12526|$380,000|||3bd|2ba|1,700 sqft (on 2 acres)|12526|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.109341|-73.820663|Germantown|20211001|380000.0
336|379 Route 199 Red Hook, NY 12571|$429,000|||4bd|4ba|2,838 sqft (on 3 acres)|12571|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.993607|-73.83934|Red Hook|20211001|429000.0
337|225 Devon Farms Rd Stormville, NY 12582|$515,000|||3bd|3ba|3,578 sqft (on 2 acres)|12582|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.556259|-73.725342|Stormville|20211001|515000.0
340|95 Spruce Ln Clinton Corners, NY 12514|$430,000|||4bd|3ba|2,166 sqft (on 5 acres)|12514|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.879669|-73.771729|Clinton Corners|20211001|430000.0
341|28 Hurley Rd Salt Point, NY 12578|$489,900|||4bd|4ba|2,728 sqft (on 2.75 acres)|12578|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.776974|-73.804916|Salt Point|20211001|489900.0
342|1017 E Main St Shrub Oak, NY 10588|$589,900|||3bd|2ba|1,400 sqft (on 2.50 acres)|10588|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.328285|-73.824509|Shrub Oak|20211001|589900.0
343|19 Dogwood Knls Highland, NY 12528|$345,000|||4bd|3ba|2,800 sqft (on 3 acres)|12528|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.753017|-73.999008|Highland|20211001|345000.0
344|68 Fawn Rd Saugerties, NY 12477|$349,000|||3bd|2ba|1,860 sqft (on 2 acres)|12477|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.131001|-74.005959|Saugerties|20211001|349000.0
345|179 Fraleigh Ln Red Hook, NY 12571|$525,000|||3bd|2ba|1,968 sqft (on 4 acres)|12571|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.000839|-73.844246|Red Hook|20211001|525000.0
346|318 Drake Rd Pleasant Valley, NY 12569|$320,000|||2bd|1ba|1,076 sqft (on 5.75 acres)|12569|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.731934|-73.78083|Pleasant Valley|20211001|320000.0
347|548 South St Plattekill, NY 12528|$335,000|||5bd|2ba|2,344 sqft (on 26 acres)|12528|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.664371|-74.034164|Plattekill|20211001|335000.0
348|45 Forge Hill Rd New Windsor, NY 12553|$200,000|||2bd|2ba|1,229 sqft (on 2.50 acres)|12553|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.456982|-74.028809|New Windsor|20211001|200000.0
349|66 Conway Rd Marlboro, NY 12542|$549,000|||4bd|3ba|2,802 sqft (on 2 acres)|12542|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.586327|-73.985703|Marlboro|20211001|549000.0
350|8863 Route 9W Athens, NY 12015|$195,000|||3bd|1ba|2,121 sqft (on 7 acres)|12015|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|42.258698|-73.858536|Athens|20211001|195000.0
351|104 Orchard Ln Hopewell Junction, NY 12533|$268,200|||2bd|2ba|1,060 sqft (on 2.25 acres)|12533|20211001Trulia_Scraped_Listings.csv|SingleFamilyResidence|41.507332|-73.823448|Hopewell Junction|20211001|268200.0
